RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30
102001,0,United States,country,,0.9766641484120568,0.9787133093892892,0.9832387760967312,0.9861860851740789,0.9871506868144333,0.9881063059756614,0.9850927911364038,0.9821947670133148,0.9793961582230235,0.9773116704836013,0.9761508849732221,0.9746666313340268,0.9719016692022198,0.9748969236820798,0.9782341290309462,0.9811976177418453,0.9834981620157154,0.9844601542785663,0.9834808462640827,0.9808904692395736,0.9791016088670343,0.9779856229773843,0.9774524262088111,0.9758437328123774,0.9735575681129436,0.9760458720732756,0.9816681826600453,0.9835040816521946,0.9811218888995477,0.9837489552273038,0.9875999296789639,0.9897075978324924,0.9910296467724801,0.9916244192782686,0.9923428787631221,0.990207082116792,0.9891360837750631,0.9924143017213053,1.00069062582451,1.0100363908170675,1.0172648704321146,1.0212791017762322,1.0185388529317592,1.0120909320499907,1.0061425041207754,1.0030511018430541,1.0017431832318133,1.0008842889588732,1.0000560072047868,1.007245224775793,1.0188135432959118,1.0261886887321907,1.0263390205208918,1.0195527861914724,1.0070627508650043,0.9957591383783782,0.9888143440762542,0.9846157459467582,0.9810028244914857,0.9769513660824578,0.9742616805535284,0.9778315314606292,0.9855734267157609,0.9927467634446978,0.9975353618950569,1.0005528436533762,0.9988996598422503,0.9959263719592644,0.9916541337627505
394913,1,"New York, NY",msa,NY,0.9763222276652826,0.9788136106284286,0.9782308232620034,0.9838769390611005,0.9808999294437815,0.9871593543027761,0.9841893323627408,0.9868463034996272,0.9813590930097753,0.9828760564860846,0.9785368386577984,0.9785832152412058,0.9760760928026111,0.9742301861982768,0.9808018151827307,0.9760770096703383,0.9796909378783096,0.9812367290002725,0.981667335699612,0.9794667569477616,0.9768512315389204,0.9759903804626129,0.9758574491459537,0.9752302173113728,0.9740631641593679,0.9724603245889839,0.9773025173092643,0.9813349208575576,0.9802627315179484,0.9790548817692083,0.985537763322467,0.9924417174445175,0.9968563182357189,0.9974059556635827,0.9980591843332435,0.9964365334885771,0.9950644976804315,0.9918559028503678,0.9920780349799294,0.9977497120431407,1.005308859034017,1.0114251344469056,1.0140667481772176,1.0127268758541719,1.007439966764922,1.0047397647070566,1.0029670965452395,1.0018253073259848,1.001826506691211,1.0011466641600288,1.0078009212225147,1.0192916162907417,1.025943461564335,1.0305435501710913,1.0245890128638104,1.0163293394547563,1.0069942543006576,1.001442102777638,0.9968904866111704,0.9932613359094808,0.9891596062487269,0.9853311675552048,0.9943736116661325,1.0037412052016508,1.013555181933192,1.021372875022374,1.0248995967419574,1.023082092696752,1.0193805207040683
753899,2,"Los Angeles, CA",msa,CA,0.9960979994631616,0.998173898316388,1.0030543914945538,1.0026782196050847,1.0049303497570818,1.0039498834034928,0.9999428340140569,0.9991364634551666,0.9947936206969948,0.9932692650871211,0.9918117545545534,0.9890133443764031,0.9861149960181956,0.9896927471619288,0.9896800629236022,0.9925057923025512,0.9945476906819516,0.995614537860753,0.9942880582402474,0.9944397272520328,0.9937730850168025,0.9929503311388574,0.9952062522751487,0.9917595766947829,0.9911214012578851,0.9966169281569053,1.001777687026095,1.0002565773345848,0.9917850297801546,0.9925072157458044,0.9992259159277521,1.001935386118939,1.0058075156336357,1.0077502452429998,1.0093954034270123,1.0097251464177972,1.009400354580455,1.0129519985757385,1.0229156413375884,1.0317840728217784,1.0361200718533718,1.0403548462120136,1.0393442224835479,1.0339298375971075,1.027878195366715,1.0273579135265152,1.0299104586822325,1.0317947882012406,1.0309702299637398,1.04766863852427,1.058229317953634,1.0622546031683262,1.0538584157840367,1.0385632946613343,1.0178769457006893,1.0032557050810011,0.9972110063533426,0.9942895012940413,0.9887146980036494,0.9856376978687452,0.9831302475360131,0.9909866693090432,1.0008417098562432,1.0069163596422135,1.0144444718801988,1.0175601135370618,1.0192617268644166,1.019110158475553,1.013673974611342
394463,3,"Chicago, IL",msa,IL,0.9652879885166589,0.9670376159449148,0.972198777552414,0.9776037947619781,0.9774181405801655,0.9800031889039146,0.9766164796326493,0.9745021260905262,0.9725890756093818,0.9679950269076613,0.963661311262788,0.9650576041096208,0.9645735029046346,0.9698087863985576,0.9768930937489334,0.9785508518775449,0.9776688875328994,0.9774255389272832,0.9765722041975052,0.9754056230336483,0.9729187939487977,0.9711587186349017,0.9693248230303011,0.9689336009104305,0.966032490641652,0.965988455309016,0.9750279988278193,0.9766202887215246,0.9733009866118508,0.9747285723593636,0.9800640057197479,0.9806801334392822,0.9818621930725286,0.9816274283136969,0.9817412575762368,0.9805823043178334,0.9803290746447894,0.9811827556266653,0.988424577530074,0.9953432840933828,1.0024397791789725,1.0056422202336595,1.0045177197278257,0.9997806184376374,0.993669395014642,0.9909079361745592,0.9893975660020449,0.9891451086198774,0.9852329557898984,0.990872336547917,1.0016722889933722,1.0109306450045288,1.0144146562894574,1.0123582367163202,1.005128948322037,0.9941956301653414,0.9869962582405474,0.9843907646853111,0.9814195408781956,0.9787974576968806,0.9767227594809881,0.9818618244073145,0.9904707897707937,0.9996438597060503,1.0052121600953396,1.0086718683599636,1.0066743891872294,1.0026165784026164,1.00030816741613
394514,4,"Dallas, TX",msa,TX,0.9838282568500724,0.9875303886192774,0.9903005566485985,0.9929794978423772,0.9939379369495176,0.9916956542512667,0.9901397895636433,0.9860225792925333,0.9858430728070003,0.9836963515862002,0.9813537548618817,0.9791524813890015,0.9781589284523695,0.9810625855355253,0.9838516594458754,0.9846246377289926,0.9864661186817499,0.9867341403629731,0.9860672613602846,0.9850483048702081,0.9824608084976064,0.9807817028909184,0.9808793455541911,0.9796058548040342,0.9786683087908273,0.9816253814855774,0.9846144446130748,0.9863531959167597,0.9847362617713868,0.98749549896074,0.9895043289002715,0.9908180857277208,0.9922472178495819,0.9920763117737526,0.9925059344162598,0.9918561151184296,0.9931942070928806,0.9997130035090004,1.010755361984833,1.0242446533800713,1.0340047458742274,1.0372952993588591,1.0340234740339251,1.024954484884348,1.0158003433358616,1.014037798334,1.0133252988596897,1.0136686060997953,1.0162685758365952,1.0297686907651986,1.047347656792651,1.0563198524878847,1.0530257315744702,1.0352995884577043,1.0162420348288101,0.9970360340971577,0.9858595388728427,0.9840584167534281,0.9797118795837889,0.9738003215595195,0.9746172330555724,0.9787611119626052,0.9855819329923953,0.9922608637498884,0.9948507384942128,0.9937904013037725,0.9903581104810514,0.9856541045079094,0.9829805672607392
394692,5,"Houston, TX",msa,TX,0.9671314685430749,0.9691115104172696,0.9706322035261528,0.9743502107954842,0.9749500179627928,0.9752894916689491,0.9755431172110197,0.9742669630892299,0.9718217374464019,0.97031790579241,0.9697575138184422,0.9704750991417349,0.9685642032070386,0.970780876557532,0.9724511082573343,0.9744079938856125,0.97683354176072,0.9787286159583735,0.9759567198919673,0.9736414141422287,0.9728063020554165,0.972363847259029,0.9738795510265231,0.9713922419963045,0.9709724176278787,0.971519858024985,0.9746087332534688,0.9766444038877112,0.9756376284952875,0.9775618126622125,0.9799324354249251,0.9801550542222056,0.9801070824532125,0.9798163198986662,0.9808419262745005,0.9793303714413282,0.9797400400494806,0.9823321629461953,0.9870440264897117,0.9936323043038516,1.0007737245233976,1.0060277232952066,1.0046474343082823,0.9994146877402221,0.9957020300419632,0.9924455235605648,0.9921633485361776,0.9914233993252799,0.9927980943870621,0.9969103240933296,1.0051157201111736,1.0109710322460521,1.0127774807217926,1.0068674594880376,0.9989001340123101,0.9884334711111934,0.9795333639234107,0.9770415802095817,0.9715087993468401,0.9719795239767475,0.9683659360471203,0.9721091786514304,0.9765128038259074,0.9828498894338945,0.9827243225501919,0.9824717503003038,0.981891113503529,0.978966873047215,0.9748462904253604
395209,6,"Washington, DC",msa,VA,0.9847840322580661,0.9905247288388266,0.9918941285353606,0.9976503879158695,0.9972448184506354,0.9958314797279312,0.9937965716581718,0.9913211714099379,0.9917245049479594,0.9913110993503543,0.9897540751836945,0.9890874394561786,0.9864821910087546,0.9889030352979116,0.9931526847785752,0.9970960891838254,0.995934907292785,0.9953192986184948,0.9939016218177414,0.9931091479706247,0.9916720921525537,0.9930726836048872,0.9909586723752852,0.9892286711080879,0.9870235373429522,0.9919664950659923,0.998497479972059,0.9987377772080717,0.9941511448473898,0.997231188066116,1.0007665317629273,1.0022658304019119,1.002884566360856,1.0066275621197371,1.0051889848569078,1.0034378693980512,1.0039152489912258,1.0093068063053412,1.0202248147436797,1.0271475495153946,1.0320066021100784,1.0284782485071835,1.0198687780554712,1.011576583065292,1.006586301922275,1.005614635205885,1.0036318527782446,1.003937849810587,1.00366559578989,1.0183495914915,1.031909034495438,1.0373873047765299,1.0336512872430779,1.0196063052299993,1.0071850866927035,0.9977161327247144,0.9955902066602738,0.9948857164832897,0.991591555499719,0.9883944794826027,0.9863912095985066,0.9968733043959209,1.0056488534967885,1.0129749976786542,1.016477391864865,1.0154141918364397,1.0117165707748723,1.0082040249482533,1.0040533816976505
394974,7,"Philadelphia, PA",msa,PA,0.9831285227593014,0.970584727165793,0.9778175025010621,0.9776812849548457,0.9798541324713758,0.9809784534792652,0.9815365698246953,0.979516527429139,0.9757811819336907,0.9753189436648286,0.9740501950556337,0.971230367611054,0.9679888275253631,0.9719546083569355,0.9744716161272231,0.9728926208157598,0.9776054020049952,0.9809260831300591,0.9783792289139334,0.9749268312961232,0.9717855797670637,0.9757527724027542,0.9737416607306185,0.9717326182401232,0.9653428307656914,0.9695666685755552,0.9753687451003987,0.9764720704077428,0.9720836069900339,0.9770399735070578,0.9814899905079801,0.9866003198212541,0.9866608743195036,0.9895337934978762,0.9903408938541655,0.9892618600813201,0.9854148830376823,0.9835827101075337,0.9953722569492701,1.0028441530942327,1.0084007285078063,1.015466997481517,1.0149636805072915,1.0087836364067453,1.0015223666741075,0.9980929693862579,0.9958730735697401,0.9969862434893857,0.996023944457054,0.9977001563322838,1.0079514189340397,1.0221617024569065,1.0263020592099048,1.0289517350516277,1.0143613316940696,1.0057267902720362,0.9970319270123602,0.9942710078469067,0.9892627353800576,0.9817144067401858,0.9763884808012548,0.9818959052741738,0.9921355502025245,0.9987013206315252,1.0062994897485067,1.0132439093200676,1.0135982501013086,1.0124478503844558,1.001453283897205
394856,8,"Miami, FL",msa,FL,0.9568565197499009,0.9567496669786993,0.9571102656804387,0.9577991623200796,0.9582908518549339,0.9599937450065025,0.9604752589088477,0.9594716000184766,0.9597702468221289,0.9563306784331734,0.9580852388434877,0.959286316906949,0.954986704908853,0.9569803728386096,0.9564223023621421,0.9569150048163236,0.9587601804873191,0.960249462601769,0.9602538825895369,0.9614763443938745,0.958276549675164,0.959768763949013,0.9604417025574457,0.9583526429466883,0.9557415967262985,0.9578961002148119,0.9603185776515755,0.9610251980429454,0.9559043559091541,0.9578328999547746,0.962691909685015,0.9633651299993299,0.9624974405101911,0.9642172987144269,0.9658134494423103,0.963162350600024,0.9642864504357187,0.9637713009011392,0.967997276858572,0.9714808832553228,0.9756562050775236,0.9798296078810556,0.982407791770223,0.9808933522710604,0.9797273746329084,0.979760529810518,0.9782452677282808,0.981952022466157,0.9803807003389756,0.985383137437548,0.9920609272777883,0.9963745839759912,0.9999921694526802,0.9947696999811894,0.9883313102590812,0.9790120214801341,0.9729371764941294,0.9695548070297939,0.9655100264782686,0.9636812948389741,0.958897506851059,0.9617901417104828,0.9645564536438106,0.965479444191623,0.9665078554252438,0.9672326407373542,0.9694961573269101,0.9674321870998133,0.9698308366657438
394347,9,"Atlanta, GA",msa,GA,0.974579072308082,0.9773752562282141,0.9820854362377448,0.9870701041255464,0.9884546891706432,0.9848366016155665,0.9847128893475783,0.9830513114035353,0.9814851292043177,0.978109135851057,0.9792090212316984,0.9774913381008508,0.9736108645648242,0.9776627800793207,0.9789501638584887,0.9815032549167906,0.9833951529971642,0.982323384437735,0.9827688444372946,0.981358491198563,0.9794072216457349,0.9766610710258278,0.9770442677114686,0.9779069684681563,0.9738215169941276,0.9796639085561277,0.9816155344204215,0.9836466531644177,0.9832431147197838,0.9843497823228657,0.9870080539989808,0.9862411495646375,0.9902939297962928,0.9905031548913669,0.9890960252669129,0.9903326364593019,0.9899156449294173,0.9946977352986526,1.0018847537637054,1.0103616080645266,1.0180247739518125,1.018851372715532,1.019680563267414,1.0139559144591008,1.009339384520199,1.0067590177176158,1.0113280515176544,1.0119338100652298,1.0061109535648438,1.012478055072945,1.0225865964877576,1.028998632255971,1.030062978598976,1.019487225781048,1.0098468990944995,0.9936966881360253,0.9853489480003355,0.9809166139757771,0.9808403941341715,0.9765283223241898,0.9773607577695633,0.9796756424937139,0.9864368212968787,0.9973218390108762,0.9957329913801181,0.9944877057157122,0.9945579791716463,0.9901725493049954,0.9851836713275511
